th,observed_portion_frequency
0.0,0.08300327355672026
0.00010001000100010001,0.27871099240933334
0.00020002000200020003,0.38656762612194323
0.00030003000300030005,0.46204044711507425
0.00040004000400040005,0.5054260155448014
0.0005000500050005,0.5405151825315592
0.0006000600060006001,0.5750211924272393
0.0007000700070007,0.6060792770589445
0.0008000800080008001,0.6011468620579802
0.0009000900090009002,0.6433853738701726
0.001000100010001,0.6749168821573697
0.0011001100110011,0.6897571006297392
0.0012001200120012002,0.714564732142857
0.0013001300130013002,0.714564732142857
0.0014001400140014,0.7393048128342246
0.0015001500150015003,0.7267631947687997
0.0016001600160016002,0.7459252157238734
0.0017001700170017002,0.7668802365697387
0.0018001800180018003,0.7834061135371179
0.0019001900190019003,0.7672672672672672
0.002000200020002,0.7672672672672672
0.0021002100210021,0.7672672672672672
0.0022002200220022,0.7672672672672672
0.0023002300230023005,0.756385068762279
0.0024002400240024004,0.7952902292914688
0.0025002500250025004,0.7952902292914688
0.0026002600260026003,0.7952902292914688
0.0027002700270027003,0.7952902292914688
0.0028002800280028,0.8463398549131679
0.0029002900290029006,0.8463398549131679
0.0030003000300030005,0.8463398549131679
0.0031003100310031005,0.8463398549131679
0.0032003200320032004,0.8463398549131679
0.0033003300330033004,0.8340849750771421
0.0034003400340034003,1.0
0.0035003500350035003,1.0
0.0036003600360036006,1.0
0.0037003700370037006,1.0
0.0038003800380038005,1.0
0.0039003900390039005,1.0
0.004000400040004,1.0
0.004100410041004101,1.0
0.0042004200420042,1.0
0.004300430043004301,1.0
0.0044004400440044,1.0
0.004500450045004501,1.0
0.004600460046004601,1.0
0.0047004700470047005,1.0
0.004800480048004801,1.0
0.0049004900490049,1.0
0.005000500050005001,1.0
0.0051005100510051,1.0
0.005200520052005201,1.0
0.005300530053005301,1.0
0.0054005400540054005,1.0
0.005500550055005501,1.0
0.0056005600560056,1.0
0.005700570057005701,1.0
0.005800580058005801,1.0
0.005900590059005901,1.0
0.006000600060006001,1.0
0.006100610061006101,1.0
0.006200620062006201,1.0
0.0063006300630063005,1.0
0.006400640064006401,1.0
0.006500650065006501,1.0
0.006600660066006601,1.0
0.006700670067006701,1.0
0.006800680068006801,1.0
0.006900690069006901,1.0
0.0070007000700070005,1.0
0.007100710071007101,1.0
0.007200720072007201,1.0
0.007300730073007301,1.0
0.007400740074007401,1.0
0.007500750075007501,1.0
0.007600760076007601,1.0
0.0077007700770077014,1.0
0.007800780078007801,1.0
0.0079007900790079,1.0
0.008000800080008,1.0
0.008100810081008101,1.0
0.008200820082008202,1.0
0.0083008300830083,1.0
0.0084008400840084,1.0
0.008500850085008501,1.0
0.008600860086008601,1.0
0.008700870087008702,1.0
0.0088008800880088,1.0
0.0089008900890089,1.0
0.009000900090009001,1.0
0.009100910091009102,1.0
0.009200920092009202,1.0
0.0093009300930093,1.0
0.009400940094009401,1.0
0.009500950095009501,1.0
0.009600960096009602,1.0
0.009700970097009702,1.0
0.0098009800980098,1.0
0.009900990099009901,1.0
0.010001000100010001,1.0
0.010101010101010102,1.0
0.0102010201020102,1.0
0.010301030103010301,1.0
0.010401040104010401,1.0
0.010501050105010502,1.0
0.010601060106010602,1.0
0.0107010701070107,1.0
0.010801080108010801,1.0
0.010901090109010901,1.0
0.011001100110011002,1.0
0.011101110111011102,1.0
0.0112011201120112,1.0
0.011301130113011301,1.0
0.011401140114011402,1.0
0.011501150115011502,1.0
0.011601160116011602,1.0
0.011701170117011701,1.0
0.011801180118011801,1.0
0.011901190119011902,1.0
0.012001200120012002,1.0
0.0121012101210121,1.0
0.012201220122012201,1.0
0.012301230123012302,1.0
0.012401240124012402,1.0
0.012501250125012502,1.0
0.012601260126012601,1.0
0.012701270127012701,1.0
0.012801280128012802,1.0
0.012901290129012902,1.0
0.013001300130013002,1.0
0.013101310131013101,1.0
0.013201320132013201,1.0
0.013301330133013302,1.0
0.013401340134013402,1.0
0.013501350135013503,1.0
0.013601360136013601,1.0
0.013701370137013702,nan
0.013801380138013802,nan
0.013901390139013902,nan
0.014001400140014001,nan
0.014101410141014101,nan
0.014201420142014202,nan
0.014301430143014302,nan
0.014401440144014403,nan
0.014501450145014501,nan
0.014601460146014602,nan
0.014701470147014702,nan
0.014801480148014802,nan
0.014901490149014903,nan
0.015001500150015001,nan
0.015101510151015102,nan
0.015201520152015202,nan
0.015301530153015303,nan
0.015401540154015403,nan
0.015501550155015502,nan
0.015601560156015602,nan
0.0157015701570157,nan
0.0158015801580158,nan
0.0159015901590159,nan
0.016001600160016,nan
0.016101610161016102,nan
0.016201620162016202,nan
0.016301630163016303,nan
0.016401640164016403,nan
0.016501650165016504,nan
0.0166016601660166,nan
0.0167016701670167,nan
0.0168016801680168,nan
0.0169016901690169,nan
0.017001700170017002,nan
0.017101710171017102,nan
0.017201720172017203,nan
0.017301730173017303,nan
0.017401740174017404,nan
0.017501750175017504,nan
0.0176017601760176,nan
0.0177017701770177,nan
0.0178017801780178,nan
0.017901790179017902,nan
0.018001800180018002,nan
0.018101810181018103,nan
0.018201820182018203,nan
0.018301830183018303,nan
0.018401840184018404,nan
0.0185018501850185,nan
0.0186018601860186,nan
0.0187018701870187,nan
0.018801880188018802,nan
0.018901890189018902,nan
0.019001900190019003,nan
0.019101910191019103,nan
0.019201920192019203,nan
0.019301930193019304,nan
0.019401940194019404,nan
0.0195019501950195,nan
0.0196019601960196,nan
0.019701970197019702,nan
0.019801980198019802,nan
0.019901990199019903,nan
0.020002000200020003,nan
0.020102010201020103,nan
0.020202020202020204,nan
0.020302030203020304,nan
0.0204020402040204,nan
0.0205020502050205,nan
0.020602060206020602,nan
0.020702070207020702,nan
0.020802080208020803,nan
0.020902090209020903,nan
0.021002100210021003,nan
0.021102110211021104,nan
0.021202120212021204,nan
0.021302130213021304,nan
0.0214021402140214,nan
0.0215021502150215,nan
0.021602160216021602,nan
0.021702170217021702,nan
0.021802180218021803,nan
0.021902190219021903,nan
0.022002200220022004,nan
0.022102210221022104,nan
0.022202220222022204,nan
0.0223022302230223,nan
0.0224022402240224,nan
0.022502250225022502,nan
0.022602260226022602,nan
0.022702270227022703,nan
0.022802280228022803,nan
0.022902290229022904,nan
0.023002300230023004,nan
0.023102310231023104,nan
0.023202320232023205,nan
0.0233023302330233,nan
0.023402340234023402,nan
0.023502350235023502,nan
0.023602360236023603,nan
0.023702370237023703,nan
0.023802380238023804,nan
0.023902390239023904,nan
0.024002400240024004,nan
0.024102410241024105,nan
0.0242024202420242,nan
0.024302430243024302,nan
0.024402440244024402,nan
0.024502450245024503,nan
0.024602460246024603,nan
0.024702470247024703,nan
0.024802480248024804,nan
0.024902490249024904,nan
0.025002500250025005,nan
0.025102510251025105,nan
0.025202520252025202,nan
0.025302530253025302,nan
0.025402540254025403,nan
0.025502550255025503,nan
0.025602560256025603,nan
0.025702570257025704,nan
0.025802580258025804,nan
0.025902590259025905,nan
0.026002600260026005,nan
0.026102610261026102,nan
0.026202620262026202,nan
0.026302630263026303,nan
0.026402640264026403,nan
0.026502650265026503,nan
0.026602660266026604,nan
0.026702670267026704,nan
0.026802680268026804,nan
0.026902690269026905,nan
0.027002700270027005,nan
0.027102710271027102,nan
0.027202720272027203,nan
0.027302730273027303,nan
0.027402740274027403,nan
0.027502750275027504,nan
0.027602760276027604,nan
0.027702770277027704,nan
0.027802780278027805,nan
0.027902790279027905,nan
0.028002800280028002,nan
0.028102810281028102,nan
0.028202820282028203,nan
0.028302830283028303,nan
0.028402840284028404,nan
0.028502850285028504,nan
0.028602860286028604,nan
0.028702870287028705,nan
0.028802880288028805,nan
0.028902890289028906,nan
0.029002900290029002,nan
0.029102910291029103,nan
0.029202920292029203,nan
0.029302930293029304,nan
0.029402940294029404,nan
0.029502950295029504,nan
0.029602960296029605,nan
0.029702970297029705,nan
0.029802980298029805,nan
0.029902990299029902,nan
0.030003000300030003,nan
0.030103010301030103,nan
0.030203020302030203,nan
0.030303030303030304,nan
0.030403040304030404,nan
0.030503050305030505,nan
0.030603060306030605,nan
0.030703070307030705,nan
0.030803080308030806,nan
0.030903090309030903,nan
0.031003100310031003,nan
0.031103110311031103,nan
0.031203120312031204,nan
0.0313031303130313,nan
0.0314031403140314,nan
0.0315031503150315,nan
0.0316031603160316,nan
0.0317031703170317,nan
0.0318031803180318,nan
0.0319031903190319,nan
0.032003200320032,nan
0.032103210321032104,nan
