th,observed_portion_frequency
0.0,0.06550930596458063
1.000010000100001e-05,0.06815584418504313
2.000020000200002e-05,0.07334718509462693
3.000030000300003e-05,0.07733370929912868
4.000040000400004e-05,0.08063610365130687
5.0000500005000046e-05,0.08339660081051421
6.000060000600006e-05,0.0859010656430796
7.000070000700007e-05,0.08815096360921904
8.000080000800008e-05,0.09010547954964149
9.000090000900009e-05,0.09203936998364469
0.00010000100001000009,0.09376763486207636
0.00011000110001100011,0.09555722382180108
0.00012000120001200012,0.09710678570031257
0.00013000130001300012,0.09868192771166041
0.00014000140001400014,0.10001828000524308
0.00015000150001500014,0.10132289395377382
0.00016000160001600016,0.10261539573874572
0.00017000170001700018,0.1039815836730214
0.00018000180001800017,0.10504689737476736
0.0001900019000190002,0.10639065096647549
0.00020000200002000018,0.1076499909966399
0.0002100021000210002,0.10881689947138423
0.00022000220002200022,0.10993994733080581
0.00023000230002300022,0.11095936888341074
0.00024000240002400024,0.11191648866108095
0.00025000250002500023,0.11291271057865676
0.00026000260002600025,0.1138250080715778
0.00027000270002700027,0.11467903609567331
0.0002800028000280003,0.11553780540158932
0.0002900029000290003,0.11643716248303203
0.0003000030000300003,0.11736940988409612
0.0003100031000310003,0.11846874516379442
0.0003200032000320003,0.11953998834095864
0.00033000330003300033,0.12052597081190408
0.00034000340003400035,0.12123125848559518
0.0003500035000350003,0.12208683677079905
0.00036000360003600034,0.12279689871757139
0.00037000370003700036,0.12369672344401801
0.0003800038000380004,0.124476225988083
0.0003900039000390004,0.12506203132415836
0.00040000400004000037,0.12567910514499103
0.0004100041000410004,0.12634334952315354
0.0004200042000420004,0.1270533712229425
0.0004300043000430004,0.12789878670590835
0.00044000440004400045,0.12855868479206375
0.00045000450004500047,0.12928025207071167
0.00046000460004600043,0.1298751316318833
0.00047000470004700045,0.1304955126585012
0.00048000480004800047,0.13119358689543067
0.0004900049000490004,0.1317561764403682
0.0005000050000500005,0.1324719503619334
0.0005100051000510005,0.13307379769189379
0.0005200052000520005,0.1336253706091637
0.0005300053000530005,0.13420541557627622
0.0005400054000540005,0.13476256004465392
0.0005500055000550006,0.13540501280140557
0.0005600056000560006,0.13562066223805783
0.0005700057000570006,0.1361860456884124
